id;nazwa;info_zab;cena
"ZCCAPFI306BL";"Canon PFI-306B blue";"0.0";"0.0"
"ZCCAPFI306B";"Canon PFI-306BK black";"0.0";"0.0"
"ZCCAPFI306C";"Canon PFI-306C cyan";"0.0";"0.0"
"ZCCAPFI306G";"Canon PFI-306G green";"0.0";"0.0"
"ZCCAPFI306GY";"Canon PFI-306GY grey";"0.0";"0.0"
"ZCCAPFI306M";"Canon PFI-306M magenta";"0.0";"0.0"
"ZCCAPFI306MBK";"Canon PFI-306MBK matte black";"0.0";"0.0"
"ZCCAPFI306PC";"Canon PFI-306PC photo cyan";"0.0";"0.0"
"ZCCAPFI306PGY";"Canon PFI-306PGY photo grey";"0.0";"0.0"
"ZCCAPFI306PM";"Canon PFI-306PM photo magenta";"0.0";"0.0"
"ZCCAPFI306R";"Canon PFI-306R red";"0.0";"0.0"
"ZCCAPFI306Y";"Canon PFI-306Y yellow";"0.0";"0.0"
"ZCAPFI307BK";"Canon PFI-307BK black";"0.0";"0.0"
"ZCAPFI307C";"Canon PFI-307C cyan";"0.0";"0.0"
"ZCAPFI307M";"Canon PFI-307M magenta";"0.0";"0.0"
"ZCAPFI307MBK";"Canon PFI-307MBK matte black";"0.0";"0.0"
"ZCAPFI307Y";"Canon PFI-307Y yellow";"0.0";"0.0"
"ZCAPFI310BK";"Canon PFI-310BK black";"0.0";"0.0"
"ZCAPFI310C";"Canon PFI-310C cyan";"0.0";"0.0"
"ZCAPFI310M";"Canon PFI-310M magenta";"0.0";"0.0"
"ZCAPFI310MBK";"Canon PFI-310MBK matte black";"0.0";"0.0"
"ZCAPFI310Y";"Canon PFI-310Y yellow";"0.0";"0.0"
"ZCCAPFI320BK";"Canon PFI-320BK black";"0.0";"0.0"
"ZCCAPFI320C";"Canon PFI-320C cyan";"0.0";"0.0"
"ZCCAPFI320M";"Canon PFI-320M magenta";"0.0";"0.0"
"ZCCAPFI320MBK";"Canon PFI-320MBK matte black";"0.0";"0.0"
"ZCCAPFI320Y";"Canon PFI-320Y yellow";"0.0";"0.0"
"ZCCAPFI701B";"Canon PFI-701B blue";"0.0";"0.0"
"ZCCAPFI701C";"Canon PFI-701C cyan";"0.0";"0.0"
"ZCCAPFI701G";"Canon PFI-701G green";"0.0";"0.0"
"ZCCAPFI701GY";"Canon PFI-701GY grey";"0.0";"0.0"
"ZCCAPFI701M";"Canon PFI-701M magenta";"0.0";"0.0"
"ZCCAPFI701MBK";"Canon PFI-701MBK matte black";"0.0";"0.0"
"ZCCAPFI701PC";"Canon PFI-701PC photo cyan";"0.0";"0.0"
"ZCCAPFI701PM";"Canon PFI-701PM photo magenta";"0.0";"0.0"
"ZCCAPFI701R";"Canon PFI-701R red";"0.0";"0.0"
"ZCCAPFI701Y";"Canon PFI-701Y yellow";"0.0";"0.0"
"ZCCAPFI702BK";"Canon PFI-702BK black";"0.0";"0.0"
"ZCCAPFI702GY";"Canon PFI-702GY grey";"0.0";"0.0"
"ZCCAPFI703BK";"Canon PFI-703BK black";"0.0";"0.0"
"ZCCAPFI703C";"Canon PFI-703C cyan";"0.0";"0.0"
"ZCCAPFI703M";"Canon PFI-703M magenta";"0.0";"0.0"
"ZCCAPFI703MBK";"Canon PFI-703MBK matte black";"0.0";"0.0"
"ZCCAPFI703Y";"Canon PFI-703Y yellow";"0.0";"0.0"
"ZCCAPFI706B";"Canon PFI-706B blue";"0.0";"0.0"
"ZCCAPFI706BK";"Canon PFI-706BK black";"0.0";"0.0"
"ZCCAPFI706C";"Canon PFI-706C cyan";"0.0";"0.0"
"ZCCAPFI706G";"Canon PFI-706G green";"0.0";"0.0"
"ZCCAPFI706GY";"Canon PFI-706GY grey";"0.0";"0.0"
"ZCCAPFI706M";"Canon PFI-706M magenta";"0.0";"0.0"
"ZCCAPFI706MBK";"Canon PFI-706MBK matte black";"0.0";"0.0"
"ZCCAPFI706PC";"Canon PFI-706PC photo cyan";"0.0";"0.0"
"ZCCAPFI706PGY";"Canon PFI-706PGY photo grey";"0.0";"0.0"
"ZCCAPFI706PM";"Canon PFI-706PM photo magenta";"0.0";"0.0"
"ZCCAPFI706R";"Canon PFI-706R red";"0.0";"0.0"
"ZCCAPFI706Y";"Canon PFI-706Y yellow";"0.0";"0.0"
"ZCCAPFI707B";"Canon PFI-707BK black";"0.0";"0.0"
"ZCCAPFI707C";"Canon PFI-707C cyan";"0.0";"0.0"
"ZCCAPFI707M";"Canon PFI-707M magenta";"0.0";"0.0"
"ZCCAPFI707MBK";"Canon PFI-707MBK matte black";"0.0";"0.0"
"ZCCAPFI707Y";"Canon PFI-707Y yellow";"0.0";"0.0"
"ZCA710MB";"Canon PFI-710MBK matte black";"0.0";"0.0"
"ZCAPG145";"Canon PG-145";"0.0";"0.0"
"ZCAPG146";"Canon PG-146";"0.0";"0.0"
"pg210";"Canon PG-210";"0.0";"0.0"
"ZCAPG245";"Canon PG-245";"0.0";"0.0"
"ZCAPG245XL";"Canon PG-245XL";"0.0";"0.0"
"ZGCAPG37B";"Canon PG-37";"5.0";"5.0"
"ZGCAPG37BI";"Canon PG-37  NV";"2.0";"2.0"
"ZGCAPG40B";"Canon PG-40";"5.0";"5.0"
"ZGCAPG40BI";"Canon PG-40  NV";"2.0";"2.0"
"ZCA445B";"Canon PG-445 bl";"0.0";"0.0"
"ZGCAPG50B";"Canon PG-50";"5.0";"5.0"
"ZGCAPG50BI";"Canon PG-50  NV";"2.0";"2.0"
"ZGCAPG510B";"Canon PG-510";"12.0";"12.0"
"ZGCAPG510BI";"Canon PG-510  NV";"2.0";"2.0"
"ZGCAPG512B";"Canon PG-512";"12.0";"12.0"
"ZGCAPG512BI";"Canon PG-512  NV";"2.0";"2.0"
"ZGCACL52C";"Canon PG-52";"0.0";"0.0"
"pg52nv";"Canon PG-52  NV";"0.0";"0.0"
"ZGCAPG540B";"Canon PG-540";"25.0";"25.0"
"ZGCAPG540BI";"Canon PG-540  NV";"2.0";"2.0"
"ZGCAPG540XLB";"Canon PG-540 XL";"25.0";"25.0"
"ZCCAPG540BXLI";"Canon PG-540 XL NV";"2.0";"2.0"
"ZGCAPG545B";"Canon PG-545";"22.0";"22.0"
"ZGCAPG545BI";"Canon PG-545  NV";"2.0";"2.0"
"ZGCAP545BXL";"Canon PG-545XL";"22.0";"22.0"
"ZGCAP545BXLI";"Canon PG-545XL NV";"2.0";"2.0"
"ZCCAPG560";"Canon PG-560 black";"25.0";"25.0"
"ZCCAPG560I";"Canon PG-560 black  NV";"2.0";"2.0"
"ZCCAPG560XL";"Canon PG-560XL black";"25.0";"25.0"
"ZCCAPG560XLI";"Canon PG-560XL black  NV";"2.0";"2.0"
"ZCAPG575";"Canon PG-575";"15.0";"15.0"
"ZCAPG576XL";"Canon PG-575XL";"15.0";"15.0"
"ZCAPG585";"Canon PG-585";"15.0";"15.0"
"ZCAPG585XL";"Canon PG-585XL";"15.0";"15.0"
"ZCAPG745";"Canon PG-745 bl";"0.0";"0.0"
"ZCAPG745XL";"Canon PG-745XL bl";"0.0";"0.0"
"ZCAPGI1500S";"Canon PGI-1500   SETUP";"0.0";"0.0"
"ZCAPGI1500B";"Canon PGI-1500 black";"0.0";"0.0"
"ZCAPGI1500C";"Canon PGI-1500 cyan";"0.0";"0.0"
"ZCAPGI1500M";"Canon PGI-1500 magenta";"0.0";"0.0"
"ZCAPGI1500Y";"Canon PGI-1500 yellow";"0.0";"0.0"
"ZGCAPGI1500XLB";"Canon PGI-1500XL black";"0.0";"0.0"
"ZGCAPGO1500XLC";"Canon PGI-1500XL cyan";"0.0";"0.0"
"ZGCAPGI1500XLM";"Canon PGI-1500XL magenta";"0.0";"0.0"
"ZGCAPGI1500XLY";"Canon PGI-1500XL yellow";"0.0";"0.0"
"pus000053";"Canon PGI-2500  cmyk START";"0.0";"0.0"
"ZCAPGI2500B";"Canon PGI-2500 black";"0.0";"0.0"
"ZCAPGI2500C";"Canon PGI-2500 cyan";"0.0";"0.0"
"ZCAPGI2500M";"Canon PGI-2500 magenta";"0.0";"0.0"
"ZCAPGI2500Y";"Canon PGI-2500 yellow";"0.0";"0.0"
"ZCCAPGI2500XLB";"Canon PGI-2500XL black";"0.0";"0.0"
"ZCCAPGI2500XLC";"Canon PGI-2500XL cyan";"0.0";"0.0"
"ZCCAPGI2500XLM";"Canon PGI-2500XL magenta";"0.0";"0.0"
"ZCCAPGI2500XLY";"Canon PGI-2500XL yellow";"0.0";"0.0"
"ZCAPGI29C";"Canon PGI-29 cyan";"ZB";"0.0"
"ZCAPGI29DG";"Canon PGI-29 dark grey";"ZB";"0.0"
"ZCAPGI29G";"Canon PGI-29 grey";"ZB";"0.0"
"ZCAPGI29LG";"Canon PGI-29 light grey";"ZB";"0.0"
"ZCAPGI29M";"Canon PGI-29 magenta";"ZB";"0.0"
"ZCAPGI29mb";"Canon PGI-29 matte black";"ZB";"0.0"
"ZCAPGI29PB";"Canon PGI-29 photo black";"ZB";"0.0"
"ZCAPGI29PC";"Canon PGI-29 photo cyan";"ZB";"0.0"
"ZCAPGI29PM";"Canon PGI-29 photo magenta";"ZB";"0.0"
"ZCAPGI29CO";"Canon PGI-29 red";"ZB";"0.0"
"ZCAPGI29Y";"Canon PGI-29 yellow";"ZB";"0.0"
"ZCAPGI35B";"Canon PGI-35 black";"ZB";"0.0"
"pgi5";"Canon PGI-5";"ZB";"0.0"
"pgi520";"Canon PGI-520";"ZB";"0.0"
"pgi525";"Canon PGI-525";"ZB";"0.0"
"ZGCAPGI550B";"Canon PGI-550 bl";"0.0";"0.0"
"ZCCAPGI550S";"Canon PGI-550 bl     START";"0.0";"0.0"
"ZGCAPGI550XLB";"Canon PGI-550XL bl";"0.0";"0.0"
"ZCAPGI555B";"Canon PGI-555XL black";"0.0";"0.0"
"ZGCAPGI570S";"Canon PGI-570  start";"0.0";"0.0"
"ZGCAPGI570B";"Canon PGI-570 bl";"0.0";"0.0"
"ZGCAPGI570XLB";"Canon PGI-570XL bl";"0.0";"0.0"
"ZGCA580581S";"Canon PGI-580 / CLI-581    SETUP";"0.0";"0.0"
"ZGCAPGI580B";"Canon PGI-580 bl";"0.0";"0.0"
"ZGCAPGI580XLB";"Canon PGI-580XL bl";"0.0";"0.0"
"ZCAPGI580XXL";"Canon PGI-580XXL bl";"0.0";"0.0"
"ZCAPGI7B";"Canon PGI-7 black";"ZB";"0.0"
"ZCAPGI72S";"Canon PGI-72   SETUP";"ZB";"0.0"
"ZCAPGI72CO";"Canon PGI-72 chroma optimizer";"ZB";"0.0"
"ZCAPGI72C";"Canon PGI-72 cyan";"ZB";"0.0"
"ZCAPGI72G";"Canon PGI-72 grey";"ZB";"0.0"
"ZCAPGI72M";"Canon PGI-72 magenta";"ZB";"0.0"
"ZCAPGI72MB";"Canon PGI-72 matte black";"ZB";"0.0"
"ZCAPGI72PB";"Canon PGI-72 photo black";"ZB";"0.0"
"ZCAPGI72PC";"Canon PGI-72 photo cyan";"ZB";"0.0"
"ZCAPGI72PM";"Canon PGI-72 photo magenta";"ZB";"0.0"
"ZCAPGI72R";"Canon PGI-72 red";"ZB";"0.0"
"ZCAPGI72Y";"Canon PGI-72 yellow";"ZB";"0.0"
"ZCAPGI9C";"Canon PGI-9 cyan";"ZB";"0.0"
"ZCAPGI9G";"Canon PGI-9 grey";"ZB";"0.0"
"ZCAPGI9M";"Canon PGI-9 magenta";"ZB";"0.0"
"ZCAPGI9MB";"Canon PGI-9 matte black";"ZB";"0.0"
"ZCAPGI9PB";"Canon PGI-9 photo black";"ZB";"0.0"
"ZCAPGI9PC";"Canon PGI-9 photo cyan";"ZB";"0.0"
"ZCAPGI9Y";"Canon PGI-9 yellow";"ZB";"0.0"
"ZGDT0529/A920";"Dell  T0529 B";"0.0";"0.0"
"ZCEP157XLC";"Epson  157XL cyan T1572";"0.0";"0.0"
"ZCEP157XLLB";"Epson  157XL light black T1577";"0.0";"0.0"
"ZCEP157XLLC";"Epson  157XL light cyan T1575";"0.0";"0.0"
"ZCEP157XLLLB";"Epson  157XL light light black T1579";"0.0";"0.0"
"ZCEP157XLLM";"Epson  157XL light magenta T1576";"0.0";"0.0"
"ZCEP157XLM";"Epson  157XL magenta T1573";"0.0";"0.0"
"ZCEP157XLMB";"Epson  157XL matte black T1578";"0.0";"0.0"
"ZCEP157XLPB";"Epson  157XL photo black T1571";"0.0";"0.0"
"ZCEP157XLY";"Epson  157XL yellow T1574";"0.0";"0.0"
"ZGEP16S";"Epson  16  SETUP";"0.0";"0.0"
"ZGEP16B";"Epson  16 black  T1621";"0.0";"0.0"
"ZGEP16C";"Epson  16 cyan  T1622";"0.0";"0.0"
"ZGEP16M";"Epson  16 magenta  T1623";"0.0";"0.0"
"ZGEP16Y";"Epson  16 yellow  T1624";"0.0";"0.0"
"ZGEP16XLB";"Epson  16XL black  T1631";"0.0";"0.0"
"ZGEP16XLC";"Epson  16XL cyan  T1632";"0.0";"0.0"
"ZGEP16XLM";"Epson  16XL magenta  T1633";"0.0";"0.0"
"ZGEP16XLY";"Epson  16XL yellow  T1634";"0.0";"0.0"
"ZGEP18S";"Epson  18  SETUP";"0.0";"0.0"
"ZGEP18B";"Epson  18 black";"0.0";"0.0"
"ZGEP18C";"Epson  18 cyan";"0.0";"0.0"
"ZGEP18M";"Epson  18 magenta";"0.0";"0.0"
"ZGEP18Y";"Epson  18 yellow";"0.0";"0.0"
"ZGEP18XLB";"Epson  18XL black";"0.0";"0.0"
"ZGEP18XLC";"Epson  18XL cyan";"0.0";"0.0"
"ZGEP18XLM";"Epson  18XL magenta";"0.0";"0.0"
"ZGEP18XLY";"Epson  18XL yellow";"0.0";"0.0"
"ZCEP202XLB";"Epson  202XL black";"0.0";"0.0"
"ZCEP202XLC";"Epson  202XL cyan";"0.0";"0.0"
"ZCCA202XLM";"Epson  202XL magenta";"0.0";"0.0"
"ZCEP202XLPB";"Epson  202XL photo black";"0.0";"0.0"
"ZCCA202XLY";"Epson  202XL yellow";"0.0";"0.0"
"ZGEP24S";"Epson  24  SETUP";"0.0";"0.0"
"ZGEP24B";"Epson  24 black  T2421";"0.0";"0.0"
"ZGEP24C";"Epson  24 cyan  T2422";"0.0";"0.0"
"ZGEP24LC";"Epson  24 light cyan  T2425";"0.0";"0.0"
"ZGEP24LM";"Epson  24 light magenta  T2426";"0.0";"0.0"
"ZGEP24M";"Epson  24 magenta  T2423";"0.0";"0.0"
"ZGEP24Y";"Epson  24 yellow  T2424";"0.0";"0.0"
"ZGEP24XLB";"Epson  24XL black  T2431 XL";"0.0";"0.0"
"ZGEP24XLC";"Epson  24XL cyan  T2432 XL";"0.0";"0.0"
"ZGEP24XLLC";"Epson  24XL light cyan  T2435 XL";"0.0";"0.0"
"ZGEP24XLLM";"Epson  24XL light magenta  T2436 XL";"0.0";"0.0"
"ZGEP24XLM";"Epson  24XL magenta  T2433 XL";"0.0";"0.0"
"ZGEP24XLY";"Epson  24XL yellow  T2434 XL";"0.0";"0.0"
"ZGEP26XLB";"Epson  26XL black";"0.0";"0.0"
"ZGEP26XLC";"Epson  26XL cyan";"0.0";"0.0"
"ZGEP26XLM";"Epson  26XL magenta";"0.0";"0.0"
"ZGEP26XLY";"Epson  26XL yellow";"0.0";"0.0"
"ZGEP27S";"Epson  27  SETUP";"0.0";"0.0"
"ZGEP27B";"Epson  27 black";"0.0";"0.0"
"ZGEP27C";"Epson  27 cyan";"0.0";"0.0"
"ZGEP27M";"Epson  27 magenta";"0.0";"0.0"
"ZGEP27Y";"Epson  27 yellow";"0.0";"0.0"
"ZGEP27XLB";"Epson  27XL black";"ZB";"0.0"
"ZGEP27XLC";"Epson  27XL cyan";"ZB";"0.0"
"ZGEP27XLM";"Epson  27XL magenta";"ZB";"0.0"
"ZGEP27XLY";"Epson  27XL yellow";"ZB";"0.0"
"ZGEP29S";"Epson  29  SETUP";"0.0";"0.0"
"ZGEP29B";"Epson  29 black";"0.0";"0.0"
"ZGEP29C";"Epson  29 cyan";"0.0";"0.0"
"ZGEP29M";"Epson  29 magenta";"0.0";"0.0"
"ZGEP29Y";"Epson  29 yellow";"0.0";"0.0"
"ZGE29XLB";"Epson  29XL black";"0.0";"0.0"
"ZGEP29XLC";"Epson  29XL cyan";"0.0";"0.0"
"ZGEP29XLM";"Epson  29XL magenta";"0.0";"0.0"
"ZGEP29XLY";"Epson  29XL yellow";"0.0";"0.0"
"ZGEP33S";"Epson  33  SETUP";"0.0";"0.0"
"ZGEP33B";"Epson  33 black";"0.0";"0.0"
"ZGEP33C";"Epson  33 cyan";"0.0";"0.0"
"ZGEP33M";"Epson  33 magenta";"0.0";"0.0"
"ZGEP33BPH";"Epson  33 photo black";"0.0";"0.0"
"ZGEP33Y";"Epson  33 yellow";"0.0";"0.0"
"ZGEP33XLB";"Epson  33XL black";"0.0";"0.0"
"ZGEP33XLC";"Epson  33XL cyan";"0.0";"0.0"
"ZGEP33XLM";"Epson  33XL magenta";"0.0";"0.0"
"ZGEP33XLBPH";"Epson  33XL photo black";"0.0";"0.0"
"ZGEP33XLY";"Epson  33XL yellow";"0.0";"0.0"
"ZCEP34XLB";"Epson  34XL black  T3471";"0.0";"0.0"
"ZCEP34XLC";"Epson  34XL cyan  T3472";"0.0";"0.0"
"ZCEP34XLM";"Epson  34XL magenta  T3473";"0.0";"0.0"
"ZCEP34XLY";"Epson  34XL yellow  T3474";"0.0";"0.0"
"ZCEP35XLB";"Epson  35XL black  T3591";"0.0";"0.0"
"ZCEP35XLC";"Epson  35XL cyan  T3592";"0.0";"0.0"
"ZCEP35XLM";"Epson  35XL magenta  T3593";"0.0";"0.0"
"ZCEP35XLY";"Epson  35XL yellow  T3594";"0.0";"0.0"
"ZCEP378XLB";"Epson  378XL black  T3791";"0.0";"0.0"
"ZCEP378XLC";"Epson  378XL cyan  T3792";"0.0";"0.0"
"ZCEP378XLLC";"Epson  378XL light cyan  T3795";"0.0";"0.0"
"ZCEP378XLLM";"Epson  378XL light magenta  T3796";"0.0";"0.0"
"ZCEP378XLM";"Epson  378XL magenta  T3793";"0.0";"0.0"
"ZCEP378XLY";"Epson  378XL yellow  T3794";"0.0";"0.0"
"ZCEP407B";"Epson  407 black";"0.0";"0.0"
"ZCEP407C";"Epson  407 cyan";"0.0";"0.0"
"ZCEP407M";"Epson  407 magenta";"0.0";"0.0"
"ZCEP407Y";"Epson  407 yellow";"0.0";"0.0"
"ZCEP408B";"Epson  408L T09K1 black XL";"0.0";"0.0"
"ZCEP408C";"Epson  408L T09K2 cyan XL";"0.0";"0.0"
"ZCEP408M";"Epson  408L T09K3 magenta XL";"0.0";"0.0"
"ZCEP408Y";"Epson  408L T09K4 yellow XL";"0.0";"0.0"
"ZCEP603XLB";"Epson  603XL black  T03A1";"0.0";"0.0"
"ZCEP603XLC";"Epson  603XL cyan  T03A2";"0.0";"0.0"
"ZCEP603XLM";"Epson  603XL magenta  T03A3";"0.0";"0.0"
"ZCEP603XLY";"Epson  603XL yellow  T03A4";"0.0";"0.0"
"ZCEPMJIC9BK";"Epson  MJIC9BK black";"0.0";"0.0"
"ZCEPMJIC9C";"Epson  MJIC9C cyan";"0.0";"0.0"
"ZCEPMJIC9M";"Epson  MJIC9M magenta";"0.0";"0.0"
"ZCEPMJIC9Y";"Epson  MJIC9Y yellow";"0.0";"0.0"
"ZCEPPP50c";"Epson  PJIC1 cyan";"ZB";"0.0"
"ZCEPPJIC2";"Epson  PJIC2 light cyan";"ZB";"0.0"
"ZCEPPJIC3";"Epson  PJIC3 light magenta";"ZB";"0.0"
"ZCEPPJIC4";"Epson  PJIC4 magenta";"ZB";"0.0"
"ZCEPPJIC5";"Epson  PJIC5 yellow";"ZB";"0.0"
"ZCEPPJCIC6";"Epson  PJIC6 black";"ZB";"0.0"
"ZCEPT007";"Epson  T007 black";"0.0";"0.0"
"ZCEPT008";"Epson  T008 color";"0.0";"0.0"
"ZCEPT009";"Epson  T009 color";"0.0";"0.0"
"ZCEPT019";"Epson  T019 black";"0.0";"0.0"
"ZCEPT020";"Epson  T020 color";"0.0";"0.0"
"zcept0321";"Epson  T0321 black";"0.0";"0.0"
"ZCEPT0322";"Epson  T0322 cyan";"0.0";"0.0"
"ZCEPT0323";"Epson  T0323 magenta";"0.0";"0.0"
"ZCEPT0324";"Epson  T0324 yellow";"0.0";"0.0"
"ZCEPT0331";"Epson  T0331 black";"0.0";"0.0"
"ZCEPT0332";"Epson  T0332 cyan";"0.0";"0.0"
"ZCEPT0333";"Epson  T0333 magenta";"0.0";"0.0"
"ZCEPT0334";"Epson  T0334 yellow";"0.0";"0.0"
"ZCEPT0335";"Epson  T0335 cyan light";"0.0";"0.0"
"ZCEPT0336";"Epson  T0336 magenta light";"0.0";"0.0"
"ZCEPT0341";"Epson  T0341 black photo";"ZB";"0.0"
"ZCEPT0342";"Epson  T0342 cyan";"ZB";"0.0"
"ZCEPT0343";"Epson  T0343 magenta";"ZB";"0.0"
"ZCEPT0344";"Epson  T0344 yellow";"ZB";"0.0"
"ZCEPT0345";"Epson  T0345 cyan light";"ZB";"0.0"
"ZCEPT0346";"Epson  T0346 magenta light";"ZB";"0.0"
"ZCEPT0347";"Epson  T0347 black light";"ZB";"0.0"
"ZCEPT0348";"Epson  T0348 black matte";"ZB";"0.0"
"ZCEPT036";"Epson  T036 black";"0.0";"0.0"
"ZCEPT037";"Epson  T037 color";"0.0";"0.0"
"ZCEPT040";"Epson  T040 black";"0.0";"0.0"
"ZCEPT041";"Epson  T041 color";"0.0";"0.0"
"ZCEPT0421";"Epson  T0421 black";"0.0";"0.0"
"ZCEPT0422";"Epson  T0422 cyan";"0.0";"0.0"
"ZCEPT0423";"Epson  T0423 magenta";"0.0";"0.0"
"ZCEPT0424";"Epson  T0424 yellow";"0.0";"0.0"
"ZCEPT0431";"Epson  T0431 black";"0.0";"0.0"
"ZCEPT0432";"Epson  T0432 cyan";"0.0";"0.0"
"ZCEPT0433";"Epson  T0433 magenta";"0.0";"0.0"
"ZCEPT0434";"Epson  T0434 yellow";"0.0";"0.0"
"ZCEPT0441";"Epson  T0441 black";"0.0";"0.0"
"ZCEPT0442";"Epson  T0442 cyan";"0.0";"0.0"
"ZCEPT0443";"Epson  T0443 magenta";"0.0";"0.0"
"ZCEPT0444";"Epson  T0444 yellow";"0.0";"0.0"
"ZCEPT0451";"Epson  T0451 black";"0.0";"0.0"
"ZCEPT0452";"Epson  T0452 cyan";"0.0";"0.0"
"ZCEPT0453";"Epson  T0453 magenta";"0.0";"0.0"
"ZCEPT0454";"Epson  T0454 yellow";"0.0";"0.0"
"ZGEP481";"Epson  T0481";"0.0";"0.0"
"ZGEP482";"Epson  T0482";"0.0";"0.0"
"ZGEP483";"Epson  T0483";"0.0";"0.0"
"ZGEP484";"Epson  T0484";"0.0";"0.0"
"ZGEP485";"Epson  T0485";"0.0";"0.0"
"ZGEP486";"Epson  T0486";"0.0";"0.0"
